condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitEvent,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
baseline,3419,3419,0,3419,33281.240,0.471,-0.049,0.046,0.879,2898,1223,925,2799,115,1754,0,455,41,0.000,2,1,24.487,0.362,-11.000,-14.438,-16.438,-0.086,0.082,1.008,-0.156,0.285,0.160,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3449,3449,0,3449,33286.240,0.471,-0.049,0.046,0.880,2890,1224,935,2808,119,1774,0,469,41,0.000,2,1,22.661,0.237,-10.750,-13.500,-14.688,-0.063,0.082,1.004,-0.156,0.109,0.141,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3449,3449,0,3449,33291.240,0.470,-0.048,0.046,0.880,2885,1224,943,2790,124,1801,0,522,41,0.000,2,1,23.206,0.130,-10.500,-13.125,-16.000,-0.055,0.098,0.988,-0.074,-0.090,0.059,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3449,3449,0,3449,33296.239,0.470,-0.047,0.046,0.880,2859,1229,951,2783,133,1818,0,571,41,0.000,2,1,25.171,0.219,-10.750,-12.625,-18.938,-0.063,0.102,0.992,-0.074,-0.203,-0.035,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3449,3449,0,3449,33301.241,0.469,-0.046,0.045,0.881,2875,1234,955,2757,134,1839,0,599,41,0.000,2,1,24.777,0.209,-11.063,-12.313,-18.438,-0.082,0.105,0.988,0.020,-0.203,-0.047,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3449,3449,0,3449,33306.240,0.468,-0.046,0.045,0.881,2872,1235,957,2770,147,1853,0,605,41,0.000,2,1,23.513,0.223,-11.375,-11.688,-16.938,-0.070,0.109,0.988,0.152,-0.156,-0.047,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3449,3449,0,3449,33311.240,0.468,-0.045,0.045,0.882,2868,1237,958,2764,183,1877,0,646,41,0.000,2,1,23.761,0.198,-12.000,-11.563,-16.938,-0.063,0.090,0.992,0.152,-0.117,-0.047,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3449,3449,0,3449,33316.240,0.467,-0.044,0.045,0.882,2864,1243,953,2760,216,1895,0,680,41,0.000,2,1,25.063,0.137,-11.688,-11.000,-19.250,-0.055,0.078,0.988,-0.027,-0.121,-0.059,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3449,3449,0,3449,33321.240,0.466,-0.044,0.044,0.883,2861,1244,969,2749,234,1914,0,709,41,0.000,2,1,27.461,0.126,-10.688,-11.188,-22.688,-0.063,0.094,0.996,-0.027,-0.121,-0.023,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3449,3449,0,3449,33326.240,0.465,-0.043,0.044,0.883,2859,1245,971,2745,248,1933,0,728,41,0.000,2,1,26.920,0.150,-9.438,-11.250,-22.563,-0.086,0.121,0.980,0.031,-0.121,-0.082,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3471,3471,0,3471,33331.240,0.464,-0.042,0.044,0.883,2858,1243,964,2741,269,1949,0,767,41,0.000,2,1,26.899,0.420,-10.500,-11.250,-22.063,-0.074,0.137,0.957,0.391,-0.121,-0.098,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3471,3471,0,3471,33336.240,0.464,-0.042,0.044,0.884,2855,1241,973,2735,283,1967,0,806,41,0.000,2,1,29.300,0.534,-12.563,-11.688,-23.750,-0.059,0.129,0.969,0.391,-0.285,-0.227,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3471,3471,0,3471,33341.240,0.463,-0.041,0.044,0.885,2835,1243,979,2731,313,1994,0,851,41,0.000,2,1,31.717,0.506,-13.063,-13.125,-25.750,-0.066,0.105,0.980,0.352,-0.285,-0.227,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3471,3471,0,3471,33346.240,0.462,-0.040,0.043,0.885,2853,1242,979,2719,331,2015,0,889,41,0.000,2,1,34.745,0.333,-12.313,-13.750,-29.438,-0.063,0.086,0.980,0.219,-0.180,-0.176,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3471,3471,0,3471,33351.240,0.460,-0.039,0.043,0.886,2846,1241,971,2713,341,2037,0,947,41,0.000,2,1,40.213,0.208,-12.875,-14.750,-35.125,-0.066,0.078,0.969,0.043,-0.102,-0.176,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3471,3471,0,3471,33356.239,0.459,-0.038,0.043,0.887,2841,1239,967,2705,374,2065,0,1005,41,0.000,2,1,46.467,0.181,-15.000,-17.438,-40.375,-0.098,0.102,0.988,0.043,-0.008,-0.176,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3503,3503,0,3503,33361.240,0.457,-0.037,0.042,0.888,2837,1237,959,2697,381,2073,0,1049,41,0.000,2,1,47.538,0.425,-17.938,-19.938,-39.250,-0.137,0.121,0.988,0.410,0.102,-0.047,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3503,3503,0,3503,33366.242,0.456,-0.036,0.042,0.888,2807,1230,953,2680,405,2110,0,1095,41,0.000,2,1,44.108,0.728,-19.500,-20.125,-34.063,-0.133,0.109,1.008,0.668,0.289,-0.008,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3503,3503,0,3503,33371.240,0.455,-0.035,0.041,0.889,2824,1209,942,2667,403,2133,0,1177,41,0.000,2,1,40.466,0.746,-20.438,-22.000,-27.125,-0.105,0.082,1.008,0.668,0.301,0.141,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3503,3503,0,3503,33376.240,0.454,-0.034,0.041,0.889,2811,1204,932,2653,429,2152,0,1229,41,0.000,2,1,38.304,0.467,-20.875,-21.688,-23.688,-0.063,0.063,1.008,0.328,0.301,0.141,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3503,3503,0,3503,33381.240,0.453,-0.032,0.041,0.890,2783,1197,938,2619,463,2169,0,1303,41,0.000,2,1,39.422,0.137,-22.438,-22.125,-23.688,-0.055,0.078,0.996,0.098,0.043,0.086,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3503,3503,0,3503,33386.240,0.453,-0.031,0.040,0.890,2793,1181,931,2621,488,2189,0,1341,41,0.000,2,1,40.068,0.099,-26.125,-22.813,-20.063,-0.078,0.090,0.984,0.098,0.016,0.000,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3570,3570,0,3570,33391.240,0.452,-0.030,0.039,0.891,2785,1161,925,2607,519,2211,0,1401,41,0.000,2,1,38.321,0.133,-26.875,-20.438,-18.125,-0.031,0.051,1.027,0.098,-0.090,0.000,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3570,3570,0,3570,33396.240,0.451,-0.028,0.039,0.891,2773,1145,923,2595,533,2223,0,1437,41,0.000,2,1,37.774,0.350,-23.563,-20.625,-21.125,-0.016,0.023,1.031,-0.219,-0.090,0.258,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3570,3570,0,3570,33401.242,0.450,-0.027,0.038,0.892,2762,1132,921,2579,540,2246,0,1465,41,0.000,2,1,36.588,0.493,-19.938,-19.188,-23.938,-0.027,0.023,1.023,-0.410,-0.090,0.258,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3570,3570,0,3570,33406.240,0.449,-0.026,0.038,0.892,2749,1126,919,2567,560,2257,0,1511,41,0.000,2,1,34.004,0.493,-15.938,-18.063,-24.000,-0.055,0.059,1.047,-0.410,0.004,0.273,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3570,3570,0,3570,33411.240,0.449,-0.025,0.038,0.893,2739,1103,925,2547,581,2267,0,1555,41,0.000,2,1,29.442,0.206,-13.813,-17.750,-19.000,-0.063,0.063,1.008,0.008,0.031,0.203,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3570,3570,0,3570,33416.205,0.448,-0.024,0.037,0.893,2729,1085,933,2533,595,2280,0,1597,41,0.000,2,1,27.404,0.137,-14.813,-14.563,-17.875,-0.016,0.031,1.016,0.008,0.031,0.133,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3570,3570,0,3570,33421.205,0.447,-0.023,0.037,0.893,2717,1059,937,2515,613,2287,0,1628,41,0.000,2,1,30.567,0.407,-17.563,-15.750,-19.438,-0.031,0.000,1.027,-0.379,0.066,0.133,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3570,3570,0,3570,33426.205,0.447,-0.022,0.037,0.894,2711,1053,952,2503,629,2297,0,1659,41,0.000,2,1,28.024,0.486,-16.688,-15.250,-16.563,-0.055,0.004,1.043,-0.379,0.184,0.242,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3570,3570,0,3570,33431.206,0.446,-0.021,0.036,0.894,2697,1042,969,2488,637,2303,0,1681,41,0.000,2,1,22.698,0.658,-12.875,-11.563,-14.688,-0.023,0.004,1.066,-0.496,0.184,0.391,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3591,3591,0,3591,33436.205,0.446,-0.021,0.036,0.894,2683,1035,969,2475,660,2311,0,1701,41,0.000,2,1,20.809,0.630,-10.750,-12.250,-12.938,-0.027,0.000,1.043,-0.465,0.168,0.391,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3591,3591,0,3591,33441.205,0.445,-0.020,0.036,0.894,2675,1020,979,2467,670,2315,0,1718,41,0.000,2,1,16.667,0.611,-8.375,-10.375,-10.000,-0.023,0.020,1.027,-0.465,0.117,0.379,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3591,3591,0,3591,33446.205,0.445,-0.020,0.036,0.895,2667,1011,987,2456,669,2315,0,1733,41,0.000,2,1,13.687,0.514,-5.000,-7.125,-10.563,0.008,0.027,1.020,-0.457,0.027,0.234,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3591,3591,0,3591,33451.205,0.444,-0.019,0.036,0.895,2661,1003,989,2451,677,2319,0,1745,41,0.000,2,1,16.013,0.465,-4.063,-7.250,-13.688,-0.008,0.047,0.988,-0.348,-0.262,0.164,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3591,3591,0,3591,33456.205,0.444,-0.019,0.036,0.895,2651,993,989,2442,691,2319,0,1759,41,0.000,2,1,15.360,0.353,-3.813,-7.875,-12.625,-0.043,0.094,0.973,-0.191,-0.262,-0.141,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3591,3591,0,3591,33461.205,0.444,-0.018,0.036,0.895,2647,981,985,2439,688,2321,0,1771,41,0.000,2,1,12.081,0.535,-3.563,-5.875,-9.938,-0.035,0.102,0.977,0.418,-0.262,-0.207,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3591,3591,0,3591,33466.205,0.443,-0.018,0.036,0.896,2645,979,983,2431,712,2321,0,1784,41,0.000,2,1,12.897,0.621,-3.938,-5.938,-10.750,-0.016,0.082,0.961,0.418,-0.375,-0.266,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3591,3591,0,3591,33471.205,0.443,-0.018,0.036,0.896,2639,974,969,2429,713,2325,0,1799,41,0.000,2,1,16.033,0.465,-3.750,-5.563,-14.563,-0.016,0.066,0.984,0.180,-0.375,-0.207,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3652,3652,0,3652,33476.205,0.442,-0.018,0.036,0.896,2636,975,969,2429,724,2323,0,1811,41,0.000,2,1,18.324,0.397,-3.750,-4.688,-17.313,-0.023,0.063,0.977,0.070,-0.313,-0.234,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3690,3690,0,3690,33481.205,0.441,-0.017,0.036,0.897,2634,966,965,2428,726,2323,0,1821,41,0.000,2,1,20.000,0.278,-2.938,-4.563,-19.250,-0.043,0.082,0.984,0.070,-0.207,-0.172,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3690,3690,0,3690,33526.204,0.436,-0.015,0.034,0.899,2600,889,933,2409,747,2331,0,1897,41,0.000,2,1,14.385,0.143,-5.875,-2.875,-12.813,-0.020,0.023,1.027,0.074,0.105,0.063,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3690,3690,0,3690,33541.204,0.434,-0.014,0.034,0.900,2581,875,931,2397,757,2328,0,1915,41,0.000,2,1,15.980,0.167,-4.438,-2.625,-15.125,-0.027,0.031,1.012,-0.105,0.055,0.117,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3711,3711,0,3711,33546.207,0.434,-0.014,0.033,0.900,2571,869,933,2395,762,2326,0,1919,41,0.000,2,1,15.876,0.153,-3.500,-2.688,-15.250,-0.039,0.043,1.012,-0.098,-0.008,0.117,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3711,3711,0,3711,33551.205,0.433,-0.014,0.033,0.901,2557,862,939,2393,773,2325,0,1937,41,0.000,2,1,15.077,0.144,-2.500,-3.000,-14.563,-0.039,0.051,1.004,0.082,-0.012,0.117,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3711,3711,0,3711,33556.203,0.432,-0.013,0.033,0.901,2552,867,937,2390,766,2324,0,1939,41,0.000,2,1,14.655,0.153,-2.375,-3.625,-14.000,-0.039,0.031,1.016,0.082,-0.008,0.129,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3711,3711,0,3711,33561.204,0.432,-0.013,0.033,0.901,2547,871,941,2386,775,2321,0,1947,41,0.000,2,1,11.986,0.194,-0.188,-3.375,-11.500,-0.051,0.035,1.020,0.086,0.098,0.145,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3711,3711,0,3711,33566.205,0.432,-0.013,0.034,0.901,2537,871,943,2381,787,2322,0,1955,41,0.000,2,1,11.232,0.198,3.500,-2.750,-10.313,-0.027,0.043,1.023,0.012,0.098,0.172,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3711,3711,0,3711,33571.205,0.431,-0.013,0.034,0.902,2527,869,953,2375,780,2322,0,1963,41,0.000,2,1,13.549,0.195,5.750,-4.438,-11.438,-0.047,0.047,1.000,0.086,0.035,0.172,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3752,3752,0,3752,33576.205,0.431,-0.013,0.034,0.902,2523,875,957,2376,787,2322,0,1967,41,0.000,2,1,11.281,0.168,5.063,-3.375,-9.500,-0.051,0.043,1.000,0.164,0.035,0.012,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3752,3752,0,3752,33581.205,0.430,-0.013,0.034,0.902,2518,873,958,2375,790,2324,0,1974,41,0.000,2,1,10.550,0.168,4.813,-3.063,-8.875,-0.027,0.027,1.000,0.164,0.035,0.004,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3753,3753,0,3753,33586.205,0.430,-0.013,0.035,0.902,2511,884,983,2367,797,2321,0,1983,41,0.000,2,1,12.037,0.047,5.688,-3.875,-9.875,-0.035,0.039,1.012,0.031,0.035,0.004,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3753,3753,0,3753,33591.205,0.430,-0.013,0.035,0.902,2505,891,1003,2365,807,2323,0,1995,41,0.000,2,1,11.467,0.108,6.375,-3.313,-8.938,-0.043,0.031,1.012,0.004,0.035,0.102,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3753,3753,0,3753,33596.205,0.429,-0.013,0.035,0.902,2502,908,1019,2364,813,2323,0,2002,41,0.000,2,1,11.381,0.158,6.625,-3.938,-8.375,-0.035,0.023,0.996,0.004,0.121,0.102,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3753,3753,0,3753,33601.205,0.429,-0.013,0.036,0.903,2493,919,1042,2365,819,2325,0,2009,41,0.000,2,1,12.638,0.192,8.000,-3.688,-9.063,-0.031,0.023,1.016,-0.086,0.125,0.117,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3753,3753,0,3753,33606.205,0.428,-0.013,0.036,0.903,2491,936,1055,2365,827,2326,0,2013,41,0.000,2,1,14.093,0.149,9.000,-4.750,-9.750,-0.039,0.043,1.000,-0.086,0.121,-0.016,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3753,3753,0,3753,33611.204,0.428,-0.013,0.036,0.903,2480,943,1077,2365,830,2329,0,2025,41,0.000,2,1,13.956,0.092,9.063,-5.313,-9.188,-0.055,0.066,0.996,0.078,0.047,-0.016,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3753,3753,0,3753,33616.205,0.428,-0.013,0.037,0.903,2477,967,1095,2364,849,2317,0,2023,41,0.000,2,1,14.079,0.190,8.875,-4.938,-9.750,-0.035,0.063,1.000,0.184,0.047,-0.016,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3753,3753,0,3753,33621.205,0.427,-0.013,0.037,0.903,2453,983,1111,2361,859,2335,0,2056,41,0.000,2,1,15.955,0.297,9.250,-6.063,-11.500,-0.055,0.063,1.004,0.293,0.047,0.016,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3773,3773,0,3773,33626.205,0.427,-0.013,0.038,0.903,2459,993,1139,2357,869,2325,0,2073,41,0.000,2,1,14.282,0.298,8.063,-7.688,-8.938,-0.066,0.051,1.000,0.281,0.098,0.016,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3773,3773,0,3773,33631.205,0.426,-0.013,0.038,0.904,2453,1015,1165,2351,891,2350,0,2093,41,0.000,2,1,12.961,0.337,7.813,-7.375,-7.250,-0.035,0.027,1.023,0.281,0.176,0.059,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3773,3773,0,3773,33636.203,0.426,-0.012,0.039,0.904,2440,1048,1187,2345,935,2355,0,2107,41,0.000,2,1,17.565,0.322,11.000,-8.563,-10.688,-0.035,0.023,1.027,-0.102,0.195,0.234,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3773,3773,0,3773,33641.205,0.426,-0.012,0.039,0.904,2421,1069,1211,2334,955,2359,0,2139,41,0.000,2,1,19.268,0.339,12.500,-9.625,-11.063,-0.074,0.047,1.027,-0.102,0.195,0.258,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3773,3773,0,3773,33646.205,0.425,-0.012,0.040,0.904,2405,1081,1237,2317,979,2364,0,2165,41,0.000,2,1,18.892,0.434,12.125,-11.500,-8.813,-0.063,0.063,1.004,0.281,0.207,0.258,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3773,3773,0,3773,33651.205,0.425,-0.012,0.041,0.904,2379,1099,1261,2297,1013,2375,0,2195,41,0.000,2,1,17.346,0.434,9.938,-12.375,-7.000,-0.055,0.059,1.027,0.281,0.207,0.258,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3802,3802,0,3802,33656.205,0.425,-0.012,0.041,0.904,2351,1117,1302,2271,1053,2379,0,2221,41,0.000,2,1,18.675,0.408,10.313,-13.875,-7.063,-0.055,0.059,1.027,0.258,0.172,0.266,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3802,3802,0,3802,33661.205,0.424,-0.011,0.042,0.904,2313,1130,1349,2235,1086,2387,0,2248,41,0.000,2,1,18.141,0.403,10.063,-13.563,-6.625,-0.035,0.027,1.051,0.246,0.172,0.270,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3802,3802,0,3802,33666.205,0.424,-0.011,0.043,0.905,2270,1139,1405,2204,1125,2391,0,2268,41,0.000,2,1,21.489,0.535,13.563,-14.375,-8.438,-0.047,0.039,1.047,0.039,0.254,0.469,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3802,3802,0,3802,33671.205,0.424,-0.011,0.044,0.905,2213,1149,1445,2158,1156,2394,1,2287,41,0.000,2,1,20.888,0.555,14.000,-14.563,-5.313,-0.047,0.035,1.047,0.000,0.297,0.469,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3802,3802,0,3802,33676.205,0.423,-0.010,0.044,0.905,2137,1163,1493,2109,1192,2401,11,2314,41,0.000,2,1,22.004,0.555,16.313,-13.438,-6.125,-0.016,0.027,1.059,0.000,0.297,0.469,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3802,3802,0,3802,33681.205,0.423,-0.010,0.045,0.905,2071,1177,1541,2053,1221,2405,27,2329,41,0.000,2,1,24.194,0.630,17.875,-13.875,-8.563,-0.027,0.027,1.066,-0.176,0.266,0.543,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3802,3802,0,3802,33686.205,0.423,-0.010,0.046,0.905,1981,1179,1577,1994,1259,2404,37,2349,41,0.000,2,1,26.351,0.716,19.750,-14.250,-10.063,-0.023,0.016,1.066,-0.246,0.266,0.617,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3853,3853,0,3853,33691.205,0.422,-0.010,0.047,0.905,1949,1179,1625,1935,1287,2406,73,2364,41,0.000,2,1,27.987,0.778,21.750,-14.188,-10.438,-0.012,-0.012,1.070,-0.309,0.352,0.621,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3853,3853,0,3853,33696.205,0.422,-0.009,0.048,0.905,1877,1187,1657,1864,1315,2405,83,2386,41,0.000,2,1,29.241,0.985,22.375,-15.625,-10.500,-0.012,-0.020,1.078,-0.578,0.441,0.664,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3853,3853,0,3853,33701.205,0.421,-0.009,0.050,0.906,1815,1193,1703,1787,1349,2404,101,2397,41,0.000,2,1,31.534,1.051,22.063,-21.375,-7.125,-0.066,-0.020,1.090,-0.578,0.516,0.711,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3853,3853,0,3853,33706.205,0.421,-0.008,0.051,0.906,1757,1194,1745,1703,1379,2395,117,2411,41,0.000,2,1,26.091,1.185,18.000,-18.875,-0.688,0.008,-0.066,1.016,-0.645,0.695,0.711,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3853,3853,0,3853,33711.204,0.421,-0.008,0.052,0.906,1661,1195,1781,1598,1415,2395,133,2425,41,0.000,2,1,33.210,1.415,26.625,-17.938,-8.500,0.020,-0.016,1.191,-0.887,0.695,0.855,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3853,3853,0,3853,33716.205,0.420,-0.008,0.053,0.906,1561,1193,1817,1491,1461,2393,153,2443,41,0.000,2,1,44.910,1.318,36.688,-18.625,-18.000,0.078,-0.043,1.070,-1.105,0.352,0.625,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3854,3854,0,3854,33721.205,0.419,-0.008,0.055,0.906,1449,1189,1854,1341,1500,2381,173,2431,41,0.000,2,1,49.206,1.266,36.813,-20.313,-25.563,-0.008,-0.035,1.094,-0.887,0.352,0.832,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3854,3854,0,3854,33726.206,0.418,-0.008,0.057,0.907,1293,1181,1899,1199,1542,2373,191,2468,41,0.000,2,1,48.057,1.339,37.625,-21.938,-20.313,0.004,-0.047,1.016,-0.938,0.723,0.625,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3871,3871,0,3871,33731.205,0.417,-0.007,0.058,0.907,1159,1167,1939,1059,1579,2362,232,2477,41,0.000,2,1,41.905,1.187,31.875,-22.000,-16.000,0.059,-0.055,0.977,-0.938,0.723,0.086,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3871,3871,0,3871,33736.205,0.417,-0.007,0.060,0.907,999,1161,1967,925,1615,2348,252,2488,41,0.000,2,1,37.163,1.405,26.000,-20.188,-17.250,0.066,-0.059,1.020,-1.348,0.387,0.086,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3871,3871,0,3871,33741.205,0.416,-0.006,0.061,0.907,783,1145,2029,815,1647,2329,277,2495,41,0.000,2,1,39.765,1.406,26.688,-21.063,-20.625,0.012,-0.012,1.203,-1.348,0.387,0.105,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,3871,3871,0,3871,33746.205,0.415,-0.006,0.063,0.908,605,1115,2085,719,1685,2310,285,2505,41,0.000,2,1,49.758,1.946,34.063,-23.938,-27.250,0.047,-0.055,1.137,-1.379,0.617,1.227,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
