condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_stepVel,R_stepVelj,R_stepDispRaw,R_stepDispZUPT,R_gaitEvent,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
baseline,53435,53435,0,53435,74613.140,-0.518,-0.042,0.159,-0.840,0,139,2975,0,2637,857,1013,2621,55,0.720,63,0,293.232,15.299,38.580,-277.540,-86.420,-0.073,-0.913,2.192,-2.608,-4.764,14.302,4.254,0.188,4.095,0.720,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53440,53440,0,53440,74618.140,-0.517,-0.053,0.151,-0.841,0,89,2919,0,2586,745,1005,2547,55,0.720,63,0,304.496,14.713,29.740,-293.720,-74.580,-0.007,-0.912,2.169,-3.426,-4.102,13.708,4.310,0.188,4.095,0.720,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53440,53440,0,53440,74623.140,-0.517,-0.065,0.143,-0.842,0,45,2841,0,2510,629,984,2428,55,0.720,63,0,317.938,14.523,20.100,-310.560,-65.060,0.070,-0.895,2.146,-3.540,-4.102,13.474,4.370,0.186,4.095,0.720,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53462,53462,0,53462,74628.140,-0.517,-0.077,0.136,-0.842,0,0,2743,0,2440,461,971,2301,55,0.720,63,0,329.528,14.545,5.620,-323.640,-61.760,0.149,-0.896,2.213,-3.540,-4.180,13.474,4.422,0.184,4.095,0.720,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53462,53462,0,53462,74633.140,-0.516,-0.090,0.128,-0.842,0,0,2607,0,2325,333,947,2155,55,0.720,63,0,343.958,14.944,3.300,-338.160,-62.800,0.273,-0.808,2.279,-3.444,-4.394,13.862,4.478,0.178,4.095,0.720,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53462,53462,0,53462,74638.140,-0.516,-0.103,0.119,-0.842,0,0,2425,0,2173,236,886,1997,55,0.720,63,0,355.622,15.298,11.980,-349.640,-63.840,0.417,-0.786,2.248,-2.974,-5.320,14.032,4.524,0.174,4.095,0.720,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53462,53462,0,53462,74643.140,-0.516,-0.116,0.110,-0.842,0,0,2249,0,2009,176,816,1875,55,0.720,63,0,369.275,15.538,20.460,-363.660,-60.800,0.547,-0.856,2.185,-2.974,-5.974,14.032,4.574,0.168,4.095,0.720,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53474,53474,0,53474,74648.140,-0.515,-0.130,0.100,-0.841,0,0,2065,0,1780,149,637,1739,55,0.720,63,0,384.483,15.599,15.700,-377.340,-72.080,0.562,-0.929,2.072,-3.998,-5.974,13.844,4.618,0.162,4.095,0.720,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53474,53474,0,53474,74653.140,-0.514,-0.144,0.092,-0.841,0,0,1782,0,1460,75,475,1575,55,0.720,63,0,377.397,15.029,-2.300,-369.460,-76.960,0.541,-0.713,2.174,-3.998,-5.278,13.492,4.664,0.158,4.095,0.720,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53487,53487,0,53487,74658.140,-0.512,-0.158,0.082,-0.840,0,0,1500,0,1177,45,344,1342,55,0.720,63,0,384.871,14.593,10.580,-377.340,-75.020,0.460,-0.684,2.254,-2.130,-5.138,13.492,4.704,0.152,4.095,0.720,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53487,53487,0,53487,74663.140,-0.510,-0.172,0.072,-0.839,0,0,1159,0,801,33,163,1163,55,0.720,63,0,398.897,14.104,39.680,-383.880,-100.900,0.331,-0.635,2.054,-0.942,-4.000,13.492,4.748,0.150,4.095,0.720,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53487,53487,0,53487,74668.140,-0.508,-0.185,0.060,-0.839,0,0,857,0,558,12,83,941,55,0.720,63,0,417.225,12.073,53.540,-395.040,-123.100,0.209,-0.414,1.732,-0.436,-2.440,11.816,4.786,0.148,4.095,0.720,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53487,53487,0,53487,74673.140,-0.505,-0.199,0.048,-0.839,0,0,555,0,294,1,0,750,55,0.720,63,0,429.017,8.191,53.660,-408.040,-121.160,0.104,-0.239,1.343,0.908,-1.948,7.904,4.828,0.148,4.095,0.720,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53503,53503,0,53503,74678.140,-0.502,-0.213,0.037,-0.837,0,0,296,0,121,0,0,571,55,0.720,63,0,410.321,4.033,36.140,-394.440,-107.120,-0.017,-0.215,0.958,0.908,-1.702,3.542,4.870,0.148,4.095,0.720,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53503,53503,0,53503,74683.140,-0.500,-0.226,0.027,-0.835,0,0,35,0,0,1,0,416,55,0.720,63,0,399.145,1.708,18.760,-390.640,-79.780,0.017,-0.168,0.774,0.800,-1.448,-0.424,4.914,0.150,4.095,0.720,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53523,53523,0,53523,74688.140,-0.498,-0.240,0.019,-0.833,0,0,0,0,0,7,0,301,55,0.720,63,0,394.794,2.384,-0.480,-388.020,-72.820,-0.105,-0.286,0.429,0.424,-0.920,-2.158,4.954,0.152,4.095,0.720,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53523,53523,0,53523,74693.140,-0.495,-0.253,0.010,-0.831,0,0,0,28,0,11,0,157,55,0.720,63,0,371.334,5.591,13.200,-356.720,-102.300,-0.081,-0.313,0.221,-1.374,-0.730,-5.370,4.996,0.154,4.095,0.720,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53535,53535,0,53535,74698.140,-0.491,-0.267,0.003,-0.829,0,0,0,71,0,0,0,115,55,0.720,63,0,398.723,6.254,-25.080,-383.020,-107.920,0.002,-0.372,0.332,-2.514,-0.730,-5.680,5.026,0.158,4.095,0.720,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53535,53535,0,53535,74703.140,-0.486,-0.284,-0.005,-0.827,0,0,0,61,0,0,0,51,55,0.720,63,0,429.029,7.626,-26.960,-402.120,-147.100,-0.017,-0.666,-0.618,-2.762,-0.752,-7.068,5.052,0.168,4.095,0.720,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53535,53535,0,53535,74708.140,-0.477,-0.296,-0.012,-0.827,0,0,0,54,0,0,0,20,55,0.720,63,0,328.223,15.928,-7.620,-241.600,-222.040,0.202,-0.336,-1.061,-9.286,-1.530,-12.850,5.068,0.182,4.095,0.720,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53535,53535,0,53535,74713.140,-0.469,-0.308,-0.011,-0.828,0,0,0,51,0,0,0,23,55,0.720,63,0,315.326,16.308,-179.060,-192.520,-174.080,0.332,-0.875,-0.588,-9.628,-2.850,-12.850,5.076,0.210,4.095,0.720,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53535,53535,0,53535,74718.140,-0.459,-0.321,-0.001,-0.828,0,0,0,59,0,0,0,16,55,0.720,63,0,413.717,14.239,-363.640,-147.000,-131.600,0.107,-0.896,0.889,-9.628,-2.850,-10.096,5.078,0.250,4.095,0.720,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53535,53535,0,53535,74723.140,-0.451,-0.328,0.006,-0.830,0,0,0,59,0,0,0,8,55,0.720,63,0,301.454,5.014,-272.500,-60.260,-113.960,-0.098,-0.004,2.220,-3.674,3.354,0.626,5.076,0.298,4.095,0.720,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53551,53551,0,53551,74728.140,-0.447,-0.327,0.006,-0.833,0,0,0,41,0,0,0,13,55,0.720,63,0,129.027,13.616,-36.000,16.040,-122.860,-0.344,-0.188,2.562,11.098,3.370,7.132,5.072,0.350,4.095,0.720,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53551,53551,0,53551,74733.140,-0.445,-0.321,0.001,-0.836,0,0,0,36,0,0,0,18,55,0.720,63,0,198.885,14.823,139.840,84.260,-113.580,-0.510,-0.537,1.218,11.098,6.760,7.132,5.064,0.416,4.095,0.720,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53567,53567,0,53567,74738.140,-0.443,-0.314,-0.001,-0.840,0,0,0,11,0,0,0,17,55,0.720,63,0,191.404,7.603,121.160,112.700,-96.200,-0.531,-0.573,0.344,3.304,6.760,-1.092,5.058,0.476,4.095,0.720,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53567,53567,0,53567,74743.140,-0.441,-0.308,-0.000,-0.843,0,0,0,8,0,0,0,21,55,0.720,63,0,154.276,9.314,34.800,130.100,-75.260,-0.659,-0.438,0.356,0.120,4.920,-7.908,5.056,0.536,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53567,53567,0,53567,74748.140,-0.440,-0.301,0.002,-0.846,0,0,0,8,0,0,0,21,55,0.720,63,0,139.121,9.237,4.780,134.680,-34.540,-0.737,-0.118,0.781,0.120,4.772,-7.908,5.066,0.584,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53567,53567,0,53567,74753.140,-0.442,-0.295,0.004,-0.848,0,0,0,5,0,0,0,21,55,0.720,63,0,142.392,9.402,45.360,134.500,11.300,-0.649,-0.052,0.782,4.952,4.610,-6.528,5.084,0.626,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53583,53583,0,53583,74758.140,-0.444,-0.287,0.004,-0.849,0,0,0,10,0,0,0,20,55,0.720,63,0,155.677,8.923,78.380,130.780,31.440,-0.421,-0.188,0.238,4.952,3.532,-6.528,5.106,0.662,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53583,53583,0,53583,74763.140,-0.446,-0.282,0.007,-0.850,0,0,0,18,0,0,0,19,55,0.720,63,0,140.631,9.125,55.680,128.340,14.340,-0.280,-0.323,-0.252,0.346,1.360,-9.016,5.124,0.704,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53615,53615,0,53615,74768.140,-0.445,-0.278,0.012,-0.851,0,0,0,37,0,0,0,19,55,0.720,63,0,127.796,12.528,2.080,126.380,-18.860,-0.263,-0.374,-0.376,-3.624,-0.002,-11.992,5.130,0.752,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53615,53615,0,53615,74773.140,-0.444,-0.274,0.018,-0.853,0,0,0,33,0,0,0,20,55,0.720,63,0,140.324,12.528,-44.660,124.680,-46.380,-0.354,-0.306,-0.184,-3.624,-0.002,-11.992,5.120,0.818,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53615,53615,0,53615,74778.140,-0.441,-0.269,0.024,-0.856,0,0,0,51,0,0,0,17,55,0.720,63,0,150.484,12.070,-60.420,126.320,-55.120,-0.462,-0.228,0.116,-2.780,0.672,-11.726,5.100,0.892,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53615,53615,0,53615,74783.140,-0.439,-0.264,0.028,-0.858,0,0,0,47,0,0,0,20,55,0.720,63,0,147.278,9.975,-52.420,128.820,-48.460,-0.529,-0.230,0.257,-0.240,1.620,-9.840,5.072,0.980,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53615,53615,0,53615,74788.140,-0.437,-0.259,0.033,-0.860,0,0,0,60,0,0,0,21,55,0.720,63,0,146.948,9.196,-47.220,134.380,-36.140,-0.547,-0.268,0.249,0.580,2.372,-8.866,5.040,1.064,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53615,53615,0,53615,74793.140,-0.436,-0.254,0.038,-0.862,0,0,0,73,0,0,0,10,55,0.720,63,0,153.724,9.258,-53.700,142.120,-23.440,-0.548,-0.272,0.235,0.580,2.690,-8.840,5.010,1.156,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53631,53631,0,53631,74798.140,-0.435,-0.249,0.044,-0.864,0,0,0,74,0,0,0,10,55,0.720,63,0,163.515,9.237,-60.360,151.660,-9.640,-0.553,-0.240,0.311,0.580,2.690,-8.818,4.990,1.228,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53631,53631,0,53631,74803.140,-0.435,-0.243,0.050,-0.866,0,0,0,83,0,0,0,11,55,0.720,63,0,172.835,8.700,-57.360,162.880,7.200,-0.548,-0.177,0.375,1.176,2.610,-8.216,4.978,1.300,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53631,53631,0,53631,74808.140,-0.435,-0.236,0.056,-0.867,0,0,0,86,0,0,0,5,55,0.720,63,0,183.448,8.269,-49.000,174.960,25.320,-0.535,-0.151,0.390,1.914,2.234,-7.728,4.974,1.360,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53631,53631,0,53631,74813.140,-0.436,-0.229,0.062,-0.868,0,0,0,93,0,0,0,7,55,0.720,63,0,196.881,8.092,-40.280,187.780,43.340,-0.496,-0.154,0.348,1.914,1.944,-7.618,4.974,1.422,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53647,53647,0,53647,74818.140,-0.437,-0.220,0.069,-0.869,0,0,0,103,0,0,0,16,55,0.720,63,0,212.962,7.964,-36.360,201.820,57.440,-0.430,-0.180,0.287,1.702,1.580,-7.618,4.974,1.476,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53647,53647,0,53647,74823.140,-0.439,-0.212,0.076,-0.870,0,0,0,106,0,0,0,6,55,0.720,63,0,229.080,7.757,-36.600,217.260,62.740,-0.357,-0.235,0.270,0.912,1.140,-7.618,4.976,1.536,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53663,53663,0,53663,74828.140,-0.440,-0.203,0.083,-0.871,0,0,0,121,0,0,0,5,55,0.720,63,0,243.392,7.471,-36.980,232.040,63.480,-0.368,-0.259,0.311,0.108,1.038,-7.398,4.978,1.590,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53663,53663,0,53663,74833.140,-0.442,-0.193,0.090,-0.871,0,0,0,126,0,0,0,0,55,0.720,63,0,258.156,6.957,-34.960,246.200,69.340,-0.380,-0.287,0.364,0.108,1.038,-6.878,4.982,1.650,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53663,53663,0,53663,74838.140,-0.444,-0.183,0.098,-0.872,0,0,0,123,0,0,0,0,55,0.720,63,0,271.242,6.341,-33.200,258.700,74.460,-0.339,-0.343,0.405,0.108,1.156,-6.234,4.984,1.704,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53663,53663,0,53663,74843.140,-0.445,-0.173,0.106,-0.872,0,0,0,121,0,0,0,0,55,0.720,63,0,282.045,5.616,-34.480,269.640,75.200,-0.336,-0.386,0.433,-0.314,1.240,-5.468,4.984,1.764,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53664,53664,0,53664,74848.140,-0.446,-0.162,0.114,-0.873,0,0,0,124,0,0,0,0,55,0.720,63,0,290.909,5.109,-37.220,278.840,74.100,-0.323,-0.407,0.484,-0.564,1.156,-4.944,4.984,1.822,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53664,53664,0,53664,74853.140,-0.448,-0.151,0.122,-0.873,0,0,0,127,0,0,0,0,55,0.720,63,0,298.354,4.490,-39.660,284.880,79.280,-0.375,-0.397,0.531,-0.564,1.262,-4.272,4.980,1.886,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53679,53679,0,53679,74858.140,-0.449,-0.139,0.131,-0.873,0,0,0,139,0,0,0,0,55,0.720,63,0,306.257,4.055,-41.920,288.980,92.340,-0.401,-0.386,0.552,-0.158,1.304,-3.836,4.978,1.946,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53679,53679,0,53679,74863.140,-0.452,-0.128,0.139,-0.872,0,0,0,140,0,0,0,0,55,0.720,63,0,314.310,3.813,-45.940,291.900,107.120,-0.298,-0.455,0.563,-0.158,1.304,-3.580,4.978,2.008,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53711,53711,0,53711,74868.140,-0.453,-0.117,0.148,-0.871,0,0,0,141,0,0,0,0,55,0.720,63,0,317.636,3.252,-53.080,294.900,105.400,-0.207,-0.458,0.583,-1.022,0.676,-3.012,4.980,2.062,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53711,53711,0,53711,74873.140,-0.455,-0.106,0.157,-0.870,0,0,0,144,0,0,0,0,55,0.720,63,0,321.201,3.049,-58.760,297.820,104.980,-0.208,-0.467,0.645,-1.484,-0.246,-2.652,4.982,2.120,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53711,53711,0,53711,74878.140,-0.457,-0.095,0.166,-0.869,0,0,0,155,0,0,0,0,55,0.720,63,0,325.588,2.558,-62.060,301.740,105.400,-0.143,-0.491,0.671,-1.556,-0.484,-1.972,4.984,2.174,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53711,53711,0,53711,74883.140,-0.458,-0.084,0.176,-0.867,0,0,0,151,0,0,0,0,55,0.720,63,0,330.265,2.802,-69.020,305.640,104.380,-0.114,-0.521,0.715,-2.022,-1.144,-1.566,4.988,2.234,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53711,53711,0,53711,74888.140,-0.459,-0.073,0.186,-0.866,0,0,0,156,0,0,0,0,55,0.720,63,0,336.044,2.990,-76.640,310.400,103.460,-0.083,-0.532,0.792,-2.356,-1.540,-1.008,4.992,2.286,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53711,53711,0,53711,74893.140,-0.460,-0.062,0.195,-0.864,0,0,0,163,0,0,0,0,55,0.720,63,0,342.994,3.301,-82.500,315.960,104.920,-0.041,-0.538,0.875,-2.474,-2.170,-0.258,4.996,2.346,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53730,53730,0,53730,74898.140,-0.461,-0.051,0.205,-0.862,0,0,0,159,0,0,0,0,55,0.720,63,0,350.080,3.986,-86.900,321.820,106.940,0.016,-0.551,0.936,-2.614,-2.968,0.498,5.000,2.398,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53730,53730,0,53730,74903.140,-0.462,-0.040,0.216,-0.860,0,0,0,161,0,0,0,0,55,0.720,63,0,357.812,4.949,-93.740,328.540,106.320,0.094,-0.587,1.003,-2.964,-3.828,1.028,5.004,2.456,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53730,53730,0,53730,74908.140,-0.462,-0.028,0.226,-0.857,0,0,0,163,0,0,0,0,55,0.720,63,0,364.725,6.224,-101.420,335.860,99.680,0.186,-0.613,1.090,-3.596,-4.810,1.636,5.008,2.508,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53730,53730,0,53730,74913.140,-0.461,-0.017,0.237,-0.855,0,0,0,164,0,0,0,0,55,0.720,63,0,370.393,7.709,-108.260,342.620,89.900,0.252,-0.624,1.179,-4.196,-6.050,2.286,5.014,2.564,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53745,53745,0,53745,74918.140,-0.461,-0.006,0.249,-0.852,0,0,0,166,0,0,0,0,55,0.720,63,0,375.585,8.986,-115.640,347.940,81.420,0.312,-0.634,1.253,-4.548,-7.200,2.868,5.022,2.618,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53745,53745,0,53745,74923.140,-0.459,0.005,0.260,-0.849,0,0,0,168,0,0,0,0,55,0.720,63,0,381.615,10.164,-126.260,351.720,77.340,0.369,-0.634,1.328,-4.904,-8.280,3.270,5.032,2.666,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53748,53748,0,53748,74928.140,-0.458,0.015,0.272,-0.846,0,0,0,167,0,0,0,0,55,0.720,63,0,388.134,11.329,-138.600,354.040,78.060,0.453,-0.629,1.418,-5.180,-9.422,3.570,5.044,2.710,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53748,53748,0,53748,74933.140,-0.457,0.026,0.284,-0.843,0,0,0,167,0,0,0,0,55,0.720,63,0,394.550,12.785,-149.640,356.000,80.880,0.565,-0.606,1.498,-5.534,-10.886,3.784,5.060,2.758,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53759,53759,0,53759,74938.140,-0.455,0.036,0.296,-0.839,0,0,0,169,0,0,0,0,55,0.720,63,0,400.654,14.445,-159.280,358.320,82.220,0.691,-0.545,1.552,-5.944,-12.610,3.784,5.078,2.796,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53759,53759,0,53759,74943.140,-0.454,0.046,0.309,-0.835,0,0,0,172,0,0,0,0,55,0.720,63,0,405.451,16.058,-168.820,360.260,78.120,0.806,-0.472,1.607,-6.196,-14.466,3.192,5.102,2.834,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53775,53775,0,53775,74948.140,-0.451,0.056,0.322,-0.830,0,0,0,167,0,0,0,0,55,0.720,63,0,408.935,17.575,-179.620,360.760,69.400,0.888,-0.407,1.708,-6.196,-16.258,2.480,5.130,2.866,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53775,53775,0,53775,74953.140,-0.449,0.066,0.335,-0.826,0,0,0,161,0,0,0,0,55,0.720,63,0,410.009,19.178,-188.700,358.620,62.380,0.944,-0.304,1.857,-6.168,-18.028,2.176,5.164,2.892,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53775,53775,0,53775,74958.140,-0.446,0.075,0.348,-0.821,0,0,0,166,0,0,0,0,55,0.720,63,0,406.722,20.886,-191.340,353.560,61.700,0.997,-0.167,1.990,-5.516,-20.040,2.052,5.202,2.912,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53775,53775,0,53775,74963.140,-0.444,0.084,0.360,-0.816,0,0,0,161,0,0,0,0,55,0.720,63,0,401.211,22.591,-189.380,347.140,67.820,1.087,-0.052,2.081,-4.622,-22.060,1.536,5.250,2.928,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53823,53823,0,53823,74968.140,-0.442,0.093,0.372,-0.811,0,0,0,151,0,0,0,0,55,0.720,63,0,394.939,24.371,-185.780,340.060,76.300,1.234,0.034,2.133,-4.410,-23.962,0.566,5.300,2.934,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53823,53823,0,53823,74973.140,-0.440,0.102,0.384,-0.805,0,0,0,149,0,0,0,0,55,0.720,63,0,387.023,26.209,-181.560,331.940,81.480,1.419,0.081,2.176,-4.410,-25.820,-0.884,5.364,2.936,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53823,53823,0,53823,74978.140,-0.438,0.111,0.395,-0.800,0,0,0,149,0,0,0,0,55,0.720,63,0,377.839,28.229,-177.600,322.860,83.560,1.611,0.133,2.214,-5.132,-27.648,-2.474,5.428,2.930,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53823,53823,0,53823,74983.140,-0.437,0.119,0.406,-0.794,0,0,0,123,0,0,0,0,55,0.720,63,0,367.121,30.294,-171.320,313.940,82.880,1.794,0.173,2.237,-5.862,-29.416,-4.248,5.506,2.914,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53823,53823,0,53823,74988.140,-0.435,0.127,0.416,-0.789,0,0,0,119,0,0,0,0,55,0.720,63,0,355.947,32.178,-164.600,305.100,80.740,1.979,0.188,2.214,-6.648,-30.892,-6.078,5.586,2.892,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53823,53823,0,53823,74993.140,-0.433,0.135,0.426,-0.783,0,0,0,119,0,0,0,1,55,0.720,63,0,347.863,33.781,-160.020,298.620,78.920,2.152,0.228,2.196,-7.716,-31.870,-8.118,5.684,2.858,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53846,53846,0,53846,74998.140,-0.431,0.142,0.434,-0.778,0,0,0,115,0,0,0,0,55,0.720,63,0,340.054,35.395,-155.020,292.520,77.700,2.331,0.201,2.165,-8.498,-32.798,-10.240,5.778,2.820,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53846,53846,0,53846,75003.140,-0.429,0.149,0.443,-0.773,0,0,0,101,0,0,0,0,55,0.720,63,0,332.567,36.839,-150.080,288.120,71.160,2.504,0.165,2.157,-9.846,-33.388,-12.058,5.892,2.768,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53846,53846,0,53846,75008.140,-0.426,0.155,0.451,-0.769,0,0,0,93,0,0,0,0,55,0.720,63,0,322.965,38.366,-143.120,283.480,58.840,2.682,0.150,2.149,-11.212,-34.048,-13.674,6.006,2.710,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53846,53846,0,53846,75013.140,-0.423,0.161,0.459,-0.765,0,0,0,93,0,0,0,0,55,0.720,63,0,304.395,39.983,-130.000,272.320,39.980,2.784,0.186,2.142,-12.460,-34.708,-15.452,6.142,2.634,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53846,53846,0,53846,75018.140,-0.420,0.166,0.466,-0.761,0,0,0,105,0,0,0,0,55,0.720,63,0,280.797,40.751,-117.000,251.620,42.960,2.836,0.188,1.919,-12.922,-34.708,-17.000,6.274,2.558,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53846,53846,0,53846,75023.140,-0.417,0.171,0.472,-0.758,0,0,0,117,0,0,0,10,55,0.720,63,0,269.610,40.650,-106.980,245.520,31.060,3.011,0.214,1.711,-13.634,-33.218,-19.056,6.424,2.468,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53846,53846,0,53846,75028.140,-0.413,0.176,0.478,-0.755,0,0,0,114,0,0,0,22,55,0.720,63,0,248.119,41.570,-106.000,223.240,22.160,3.139,0.338,1.521,-14.874,-32.068,-21.874,6.572,2.376,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,53846,53846,0,53846,75033.140,-0.411,0.178,0.484,-0.752,0,0,0,121,0,0,0,41,55,0.720,63,0,216.376,42.383,-109.600,185.820,16.660,3.203,0.434,1.366,-14.972,-30.970,-24.760,6.744,2.270,4.095,0.720,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
