condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,17104,17104,0,17104,261436.811,-0.952,-0.145,-0.092,-0.253,0,0,0,0,0,0,0,10,55,1.233,43,0,323.194,9.428,105.580,305.460,-1.220,-0.486,0.109,0.695,-4.134,7.568,-3.812,1.826,3.286,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17104,17104,0,17104,261441.811,-0.954,-0.136,-0.080,-0.256,0,0,0,0,0,0,0,7,55,1.233,43,0,333.276,8.707,113.460,313.280,-7.440,-0.491,0.091,0.701,-3.866,6.868,-3.700,1.870,3.346,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17120,17120,0,17120,261446.811,-0.955,-0.127,-0.067,-0.258,0,0,0,0,0,0,0,0,55,1.233,43,0,343.258,8.410,123.280,319.880,-17.460,-0.502,0.092,0.746,-3.860,6.636,-3.434,1.908,3.398,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17120,17120,0,17120,261451.811,-0.957,-0.117,-0.055,-0.261,0,0,0,0,0,0,0,0,55,1.233,43,0,352.121,8.137,131.220,325.420,-29.540,-0.474,0.091,0.806,-3.782,6.626,-2.828,1.946,3.452,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17120,17120,0,17120,261456.811,-0.957,-0.108,-0.042,-0.265,0,0,0,0,0,0,0,4,55,1.233,43,0,359.191,7.540,138.100,329.280,-39.000,-0.416,0.089,0.854,-3.352,6.430,-2.068,1.978,3.496,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17120,17120,0,17120,261461.811,-0.958,-0.098,-0.030,-0.268,0,0,0,0,0,0,0,10,55,1.233,43,0,364.482,6.719,145.380,331.340,-43.880,-0.348,0.108,0.937,-2.666,5.998,-1.436,2.008,3.542,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17120,17120,0,17120,261466.811,-0.958,-0.087,-0.018,-0.272,0,0,0,0,0,0,0,0,55,1.233,43,0,370.316,5.973,153.740,333.300,-49.080,-0.220,0.165,0.944,-1.736,5.690,-0.540,2.032,3.578,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17120,17120,0,17120,261471.811,-0.958,-0.076,-0.006,-0.276,0,0,0,0,0,0,0,4,55,1.233,43,0,376.074,5.286,165.340,333.540,-53.340,-0.008,0.107,0.952,-0.198,5.258,-0.502,2.052,3.610,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17136,17136,0,17136,261476.811,-0.958,-0.065,0.005,-0.279,0,0,0,0,0,0,0,7,55,1.233,43,0,377.744,3.726,178.580,330.500,-39.620,0.116,0.035,0.956,1.422,3.408,-0.500,2.066,3.638,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17136,17136,0,17136,261481.811,-0.958,-0.053,0.016,-0.282,0,0,0,0,0,0,0,6,55,1.233,43,0,376.425,2.982,195.300,321.100,-21.180,0.200,0.135,1.075,2.202,1.954,-0.476,2.076,3.660,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17136,17136,0,17136,261486.811,-0.958,-0.040,0.026,-0.284,0,0,0,0,0,0,0,9,55,1.233,43,0,380.325,4.223,208.660,317.920,-5.920,0.190,0.204,1.158,3.722,1.954,0.408,2.082,3.680,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17136,17136,0,17136,261491.811,-0.957,-0.027,0.036,-0.285,0,0,0,0,0,0,0,11,55,1.233,43,0,380.485,4.839,221.780,309.140,3.840,0.209,0.137,1.311,4.284,1.954,1.118,2.086,3.694,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17153,17153,0,17153,261496.811,-0.957,-0.014,0.045,-0.287,0,0,0,0,0,0,0,4,55,1.233,43,0,381.687,5.257,228.080,305.780,12.760,0.229,0.069,1.452,4.476,1.106,2.526,2.084,3.704,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17153,17153,0,17153,261501.811,-0.956,-0.000,0.055,-0.287,0,0,0,0,0,0,0,3,55,1.233,43,0,378.389,5.949,226.980,301.740,24.720,0.208,0.015,1.587,4.606,-0.090,3.764,2.080,3.712,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17184,17184,0,17184,261506.811,-0.956,0.013,0.064,-0.287,0,0,0,0,0,0,0,4,55,1.233,43,0,372.845,6.860,220.680,298.320,36.320,0.131,0.016,1.728,4.606,-1.014,4.982,2.072,3.716,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17184,17184,0,17184,261511.811,-0.955,0.025,0.073,-0.287,0,0,0,0,0,0,0,3,55,1.233,43,0,364.862,7.865,209.640,295.700,41.680,0.038,0.022,1.857,4.450,-1.278,6.358,2.062,3.718,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17184,17184,0,17184,261516.812,-0.954,0.037,0.083,-0.286,0,0,0,0,0,0,0,1,55,1.233,43,0,353.630,8.884,192.740,293.620,41.140,-0.026,-0.003,1.949,4.212,-1.466,7.684,2.050,3.718,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17184,17184,0,17184,261521.811,-0.953,0.048,0.092,-0.286,0,0,0,0,0,0,0,9,55,1.233,43,0,341.153,9.661,171.860,292.340,37.240,-0.063,-0.069,1.979,3.976,-2.028,8.568,2.032,3.712,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17184,17184,0,17184,261526.811,-0.951,0.058,0.102,-0.285,0,0,0,0,0,0,0,3,55,1.233,43,0,330.932,9.755,152.880,291.680,32.660,-0.082,-0.151,1.941,3.624,-2.936,8.568,2.014,3.706,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17184,17184,0,17184,261531.811,-0.950,0.067,0.112,-0.284,0,0,0,0,0,0,0,0,55,1.233,43,0,326.302,9.633,142.740,292.160,27.220,-0.097,-0.226,1.880,3.172,-3.860,8.236,1.990,3.694,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17200,17200,0,17200,261536.811,-0.948,0.076,0.122,-0.284,0,0,0,0,0,0,0,1,55,1.233,43,0,326.837,9.210,142.260,293.620,19.280,-0.101,-0.271,1.819,2.718,-4.636,7.480,1.966,3.684,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17200,17200,0,17200,261541.811,-0.946,0.086,0.132,-0.284,0,0,0,0,0,0,0,0,55,1.233,43,0,331.138,8.846,148.600,295.820,7.820,-0.093,-0.317,1.777,2.504,-5.198,6.706,1.938,3.670,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17200,17200,0,17200,261546.811,-0.943,0.095,0.142,-0.284,0,0,0,0,0,0,0,0,55,1.233,43,0,338.370,8.742,160.940,297.600,-5.180,-0.067,-0.392,1.761,2.402,-5.860,6.026,1.908,3.652,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17200,17200,0,17200,261551.811,-0.940,0.105,0.152,-0.286,0,0,0,0,0,0,0,0,55,1.233,43,0,347.911,9.118,177.660,298.520,-19.100,-0.014,-0.461,1.792,2.402,-6.904,5.450,1.870,3.630,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17216,17216,0,17216,261556.811,-0.937,0.116,0.162,-0.288,0,0,0,0,0,0,0,0,55,1.233,43,0,359.711,9.980,197.680,298.460,-35.160,0.080,-0.500,1.867,2.576,-8.182,5.100,1.832,3.606,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17216,17216,0,17216,261561.811,-0.933,0.127,0.171,-0.291,0,0,0,0,0,0,0,0,55,1.233,43,0,370.957,11.302,218.060,295.760,-50.840,0.253,-0.505,2.005,3.398,-9.596,4.910,1.782,3.572,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17232,17232,0,17232,261566.811,-0.928,0.139,0.180,-0.295,0,0,0,0,0,0,0,0,55,1.233,43,0,381.139,13.375,234.360,294.000,-62.500,0.487,-0.471,2.182,5.144,-11.378,4.792,1.728,3.532,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17232,17232,0,17232,261571.811,-0.923,0.151,0.189,-0.298,0,0,0,0,0,0,0,0,55,1.233,43,0,393.567,16.040,246.380,299.540,-66.840,0.750,-0.389,2.312,7.622,-13.344,4.596,1.662,3.480,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17232,17232,0,17232,261576.811,-0.918,0.163,0.197,-0.303,0,0,0,0,0,0,0,0,55,1.233,43,0,397.333,18.571,263.160,288.260,-74.340,1.005,-0.329,2.357,10.368,-14.934,3.792,1.590,3.418,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17232,17232,0,17232,261581.811,-0.912,0.176,0.205,-0.307,0,0,0,0,0,0,0,0,55,1.233,43,0,403.142,20.675,272.940,286.420,-77.400,1.329,-0.379,2.645,12.544,-16.284,2.218,1.502,3.342,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17248,17248,0,17248,261586.811,-0.907,0.188,0.213,-0.311,0,0,0,0,0,0,0,0,55,1.233,43,0,393.643,25.189,266.580,283.380,-59.880,1.577,-0.381,2.717,15.246,-19.978,1.714,1.406,3.256,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17248,17248,0,17248,261591.811,-0.902,0.200,0.220,-0.314,0,0,0,0,0,0,0,0,55,1.233,43,0,374.397,27.676,252.620,272.820,-43.880,1.790,-0.301,2.865,16.942,-21.884,-0.042,1.290,3.146,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17248,17248,0,17248,261596.811,-0.897,0.211,0.227,-0.316,0,0,0,0,0,0,0,0,55,1.233,43,0,354.521,29.089,223.320,272.380,-40.280,1.555,-0.057,2.944,19.164,-21.884,-0.042,1.170,3.030,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17248,17248,0,17248,261601.811,-0.891,0.222,0.235,-0.318,0,0,0,0,0,0,0,0,55,1.233,43,0,350.551,30.443,214.460,273.420,-46.200,2.195,-0.326,2.833,19.394,-23.448,-0.924,1.036,2.896,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17280,17280,0,17280,261606.811,-0.887,0.232,0.241,-0.319,0,0,0,0,0,0,0,0,55,1.233,43,0,316.056,33.452,188.960,253.340,-2.080,2.227,-0.436,2.908,20.722,-25.666,-5.558,0.918,2.772,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17280,17280,0,17280,261611.811,-0.883,0.240,0.248,-0.317,0,0,0,0,0,0,0,0,55,1.233,43,0,290.925,33.599,140.680,253.400,25.200,2.083,-0.463,2.688,20.722,-25.666,-6.382,0.792,2.626,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17280,17280,0,17280,261616.811,-0.880,0.247,0.255,-0.315,0,0,0,0,0,0,0,0,55,1.233,43,0,270.788,32.651,108.380,246.580,27.900,2.000,-0.294,2.444,18.866,-25.512,-7.702,0.694,2.500,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17280,17280,0,17280,261621.811,-0.877,0.253,0.261,-0.314,0,0,0,0,0,0,0,1,55,1.233,43,0,259.891,30.708,94.400,241.740,13.920,2.203,-0.086,2.244,18.866,-22.546,-8.872,0.608,2.366,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17280,17280,0,17280,261626.811,-0.875,0.258,0.267,-0.312,0,0,0,0,0,0,0,5,55,1.233,43,0,246.439,31.358,70.120,236.080,9.040,2.471,-0.264,2.038,20.288,-20.988,-11.454,0.560,2.240,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17280,17280,0,17280,261631.811,-0.872,0.263,0.272,-0.309,0,0,0,0,0,0,0,10,55,1.233,43,0,243.003,33.111,62.420,233.260,27.280,2.551,-0.823,1.571,20.288,-20.988,-15.628,0.552,2.112,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17312,17312,0,17312,261636.811,-0.870,0.268,0.277,-0.307,0,0,0,0,0,0,0,10,55,1.233,43,0,225.069,33.467,80.300,206.540,39.360,2.632,-1.037,1.257,15.250,-20.988,-21.142,0.584,1.992,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17312,17312,0,17312,261641.811,-0.868,0.273,0.280,-0.304,0,0,0,0,0,0,0,22,55,1.233,43,0,214.741,34.695,100.260,182.480,52.560,2.736,-1.120,1.037,13.078,-20.658,-24.616,0.654,1.868,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17312,17312,0,17312,261646.811,-0.867,0.280,0.282,-0.302,0,0,0,0,0,0,0,18,55,1.233,43,0,215.327,35.790,126.380,160.580,67.880,2.808,-1.130,0.748,12.280,-19.704,-27.238,0.730,1.766,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17312,17312,0,17312,261651.811,-0.864,0.287,0.282,-0.301,0,0,0,0,0,0,0,22,55,1.233,43,0,230.220,36.446,166.000,135.120,84.780,2.808,-1.285,0.568,11.534,-17.664,-29.720,0.822,1.658,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17312,17312,0,17312,261656.811,-0.862,0.296,0.281,-0.300,0,0,0,0,0,0,0,19,55,1.233,43,0,260.194,35.646,209.220,122.000,95.100,2.505,-1.287,0.685,9.822,-17.056,-29.720,0.898,1.574,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17312,17312,0,17312,261661.811,-0.859,0.306,0.280,-0.299,0,0,0,0,0,0,0,26,55,1.233,43,0,281.211,34.654,235.280,108.440,109.380,2.407,-1.422,1.151,8.676,-17.056,-28.892,0.972,1.492,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17330,17330,0,17330,261666.811,-0.858,0.312,0.278,-0.300,0,0,0,0,0,0,0,25,55,1.233,43,0,178.075,34.590,165.820,51.380,39.680,2.299,-1.853,1.822,8.462,-20.604,-26.464,1.036,1.416,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17330,17330,0,17330,261671.811,-0.857,0.314,0.276,-0.301,0,0,0,0,0,0,0,23,55,1.233,43,0,121.032,39.113,114.740,22.940,30.940,2.446,-2.404,1.749,7.378,-27.840,-26.464,1.106,1.326,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17330,17330,0,17330,261676.811,-0.856,0.319,0.272,-0.303,0,0,0,0,0,0,0,18,55,1.233,43,0,159.001,39.251,148.420,-1.960,57.000,1.851,-2.710,2.104,4.130,-30.858,-23.904,1.180,1.228,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17330,17330,0,17330,261681.811,-0.851,0.342,0.258,-0.303,0,0,0,0,0,0,0,99,55,1.233,43,0,659.835,40.974,583.720,-62.700,301.200,2.027,-0.200,7.277,4.130,-33.888,-22.658,1.280,1.102,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17344,17344,0,17344,261686.811,-0.849,0.347,0.249,-0.312,0,0,0,200,0,0,0,235,55,1.233,43,0,300.069,65.075,238.640,-176.840,-42.660,2.861,-2.712,8.940,23.742,-60.456,4.020,1.390,0.970,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17344,17344,0,17344,261691.811,-0.863,0.315,0.252,-0.304,141,0,0,690,0,0,0,307,55,1.233,43,0,680.993,65.075,-655.360,-170.980,-70.860,1.685,-2.301,4.915,23.742,-60.456,4.020,1.534,0.802,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17362,17362,0,17362,261696.811,-0.884,0.269,0.255,-0.284,591,0,0,1205,0,82,0,339,55,1.233,43,0,696.075,57.456,-655.360,-223.940,69.820,0.824,3.209,0.637,23.742,-52.320,-0.380,1.706,0.602,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17362,17362,0,17362,261701.811,-0.898,0.239,0.254,-0.269,1149,0,0,1548,0,294,0,357,55,1.233,43,0,689.872,28.253,-655.360,-199.420,81.600,-0.166,5.396,-2.153,22.426,16.848,-3.386,1.904,0.388,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17395,17395,0,17395,261706.811,-0.900,0.239,0.249,-0.266,1591,0,0,1774,0,490,0,371,55,1.233,43,0,179.874,35.249,-52.080,-138.080,102.840,-0.350,1.306,-2.311,22.426,26.568,-5.806,2.032,0.272,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17395,17395,0,17395,261711.811,-0.898,0.253,0.242,-0.268,1961,0,0,2037,0,696,0,371,55,1.233,43,0,409.106,28.936,373.400,-62.520,155.020,-0.938,-2.171,0.006,-4.144,26.568,-10.688,2.106,0.246,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17395,17395,0,17395,261716.811,-0.900,0.255,0.234,-0.265,2183,0,0,2189,0,861,0,444,55,1.233,43,0,206.936,15.657,52.840,-136.800,146.000,-0.439,-0.893,2.852,-4.144,-10.664,-10.688,2.136,0.280,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17395,17395,0,17395,261721.811,-0.904,0.254,0.228,-0.258,2496,0,0,2406,0,983,0,563,55,1.233,43,0,222.333,13.855,-66.120,-93.280,190.680,-0.972,2.637,2.187,1.804,-10.664,8.660,2.150,0.336,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17395,17395,0,17395,261726.811,-0.912,0.245,0.219,-0.247,2716,0,0,2639,0,1015,0,645,55,1.233,43,0,422.237,19.964,-277.180,-197.220,250.120,-1.646,0.726,2.438,1.804,-3.376,19.594,2.168,0.378,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17395,17395,0,17395,261731.811,-0.919,0.225,0.217,-0.238,2837,0,0,2809,0,1047,0,732,55,1.233,43,0,529.208,19.764,-500.440,-154.360,76.120,-2.431,-0.344,0.551,0.746,2.478,19.594,2.196,0.416,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17408,17408,0,17408,261736.811,-0.924,0.209,0.216,-0.238,2919,0,0,2900,0,1108,0,840,55,1.233,43,0,424.686,14.543,-367.260,-195.200,-85.880,-1.017,-0.037,-1.033,-11.980,2.478,7.864,2.218,0.438,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17408,17408,0,17408,261741.811,-0.924,0.200,0.214,-0.244,2991,0,0,2987,0,1132,0,944,55,1.233,43,0,215.453,16.449,-77.040,-157.480,-125.240,-0.270,-0.767,-0.237,-11.980,2.478,-10.996,2.214,0.444,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17408,17408,0,17408,261746.811,-0.925,0.197,0.208,-0.250,3041,0,0,3029,0,1182,0,1012,55,1.233,43,0,188.097,13.350,29.400,-153.200,-105.100,0.391,-1.150,1.277,-7.346,-1.830,-10.996,2.182,0.438,0.270,1.208,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17408,17408,0,17408,261751.811,-0.926,0.193,0.202,-0.252,3049,0,0,3077,0,1251,0,1119,55,1.233,43,0,153.197,13.472,-39.080,-144.780,-31.320,0.652,-0.399,1.740,1.002,-12.158,-5.716,2.136,0.434,0.270,1.208,1,1088.000,1088.000,,0,0,0,7,255,0,250,0,0
baseline,17408,17408,0,17408,261756.811,-0.929,0.185,0.197,-0.252,3101,0,0,3131,0,1375,0,1210,55,1.233,43,0,194.911,14.964,-138.800,-136.060,-14.580,0.516,-0.242,1.825,8.592,-12.158,-1.508,2.112,0.428,0.270,1.208,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17408,17408,0,17408,261761.811,-0.932,0.175,0.195,-0.251,3143,0,0,3175,0,1505,0,1333,55,1.233,43,0,228.353,14.964,-206.120,-95.960,-21.240,0.473,-1.205,1.057,8.592,-12.158,-1.508,2.116,0.410,0.270,1.208,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17430,17430,0,17430,261766.811,-0.935,0.164,0.193,-0.250,3129,0,0,3186,3,1623,0,1386,55,1.233,43,0,201.955,13.676,-174.580,-100.300,15.740,0.352,-1.511,0.119,0.542,-11.666,-7.116,2.142,0.380,0.270,1.208,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17430,17430,0,17430,261771.810,-0.937,0.159,0.189,-0.248,3161,0,0,3244,138,1753,0,1436,55,1.233,44,0,144.288,16.268,-68.860,-112.380,58.720,-0.054,-0.864,0.125,-4.828,-11.666,-10.258,2.180,0.342,0.270,1.208,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17430,17430,0,17430,261776.811,-0.938,0.157,0.184,-0.246,3187,0,0,3242,219,1869,4,1497,55,1.233,44,0,137.807,12.495,-15.880,-121.280,63.480,-0.422,-0.309,0.911,-4.828,-5.252,-10.258,2.210,0.308,0.270,1.208,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17430,17430,0,17430,261781.811,-0.940,0.155,0.180,-0.246,3161,0,0,3238,597,1961,23,1595,55,1.233,44,0,106.013,5.628,-30.160,-99.200,22.100,-0.170,-0.149,1.850,-1.844,-5.252,-0.832,2.234,0.276,0.270,1.208,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17454,17454,0,17454,261786.811,-0.941,0.150,0.179,-0.247,3184,0,0,3283,774,2039,104,1724,55,1.233,44,0,94.856,8.766,-79.480,-33.400,-39.560,0.311,-0.124,1.872,4.154,-6.884,3.492,2.254,0.252,0.270,1.208,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17454,17454,0,17454,261791.811,-0.942,0.146,0.177,-0.246,3192,0,0,3289,984,2120,73,1866,55,1.233,44,0,107.549,11.115,-96.700,-39.440,-25.700,0.669,0.545,1.091,7.998,-6.884,3.492,2.278,0.230,0.270,1.208,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17454,17454,0,17454,261796.811,-0.943,0.144,0.175,-0.245,3175,0,0,3259,1114,2155,62,1903,55,1.233,44,0,56.463,9.399,-44.880,-29.300,17.760,0.495,0.312,1.074,8.790,-1.750,-2.832,2.302,0.212,0.270,1.208,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17454,17454,0,17454,261801.811,-0.944,0.141,0.174,-0.243,3192,0,0,3295,1204,2216,91,1976,55,1.233,44,0,77.680,9.399,-55.620,-17.280,51.400,-0.244,-0.577,1.176,8.790,-1.750,-2.832,2.332,0.192,0.270,1.208,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17490,17490,0,17490,261806.811,-0.945,0.137,0.175,-0.242,3184,0,0,3287,1262,2239,104,2024,55,1.233,44,0,89.154,4.472,-88.460,-10.640,-3.180,-0.567,-0.487,1.059,-0.958,-4.368,0.026,2.362,0.174,0.270,1.208,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17490,17490,0,17490,261811.811,-0.944,0.133,0.176,-0.245,3176,0,0,3271,1327,2249,74,2039,55,1.233,44,0,103.536,4.472,-57.760,5.360,-85.760,-0.143,0.047,0.832,-0.958,-4.368,0.026,2.404,0.144,0.270,1.208,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17490,17490,0,17490,261816.811,-0.944,0.131,0.176,-0.247,3189,0,0,3307,1392,2272,54,2075,55,1.233,44,0,76.625,4.275,-15.880,8.660,-74.460,0.387,-0.016,0.942,1.808,-3.318,-2.000,2.446,0.116,0.270,1.208,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17490,17490,0,17490,261821.811,-0.944,0.129,0.176,-0.247,3211,0,0,3287,1469,2296,43,2109,55,1.233,44,0,28.551,5.458,-27.840,5.960,2.140,0.246,-0.373,1.141,3.728,-3.318,-2.210,2.494,0.088,0.270,1.208,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17490,17490,0,17490,261826.811,-0.945,0.127,0.176,-0.245,3192,0,0,3304,1504,2304,35,2111,55,1.233,44,0,71.404,5.713,-62.760,2.800,33.940,-0.297,-0.322,1.046,3.728,-3.722,-2.210,2.534,0.066,0.270,1.208,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17490,17490,0,17490,261831.811,-0.945,0.124,0.177,-0.244,3192,5,0,3303,1559,2311,30,2136,55,1.233,44,0,61.872,3.787,-60.680,8.220,-8.860,-0.474,-0.057,0.818,-0.414,-3.722,-0.562,2.562,0.052,0.270,1.208,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17512,17512,0,17512,261836.811,-0.945,0.122,0.178,-0.246,3195,27,0,3298,1587,2325,16,2152,55,1.233,44,0,63.409,1.133,-27.420,8.220,-56.580,-0.202,-0.074,0.778,-0.414,-0.892,-0.562,2.582,0.046,0.270,1.208,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17512,17512,0,17512,261841.811,-0.944,0.120,0.179,-0.249,3204,48,0,3293,1629,2339,5,2174,55,1.233,44,0,59.843,2.553,-0.320,13.840,-58.220,0.021,-0.331,0.869,0.628,-0.892,-2.308,2.602,0.040,0.270,1.208,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17512,17512,0,17512,261846.811,-0.944,0.120,0.179,-0.249,3209,60,0,3291,1671,2349,5,2196,55,1.233,44,0,20.275,5.001,-1.420,2.420,-20.080,0.168,-0.264,1.028,1.326,-4.154,-2.448,2.626,0.032,0.270,1.208,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17512,17512,0,17512,261851.810,-0.945,0.119,0.178,-0.249,3179,77,0,3269,1689,2353,0,2199,55,1.233,44,0,20.780,5.559,-16.620,1.520,12.380,-0.054,-0.084,1.069,2.766,-4.154,-2.448,2.648,0.022,0.270,1.208,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,17512,17512,0,17512,261856.811,-0.945,0.118,0.178,-0.248,3188,91,33,3272,1718,2347,0,2233,55,1.233,44,0,22.453,3.853,-21.140,2.500,7.140,-0.245,-0.002,1.010,2.766,-2.596,-0.676,2.664,0.018,0.270,1.208,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
