condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitEvent,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
baseline,442,442,0,442,65980.317,-0.346,0.362,-0.716,-0.487,0,0,0,0,0,0,0,243,34,0.000,2,0,214.087,8.416,-199.313,2.063,-78.125,-0.539,0.703,-0.332,4.852,5.563,-4.043,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,442,442,0,442,65985.356,-0.348,0.361,-0.710,-0.495,0,0,0,0,0,0,0,246,34,0.000,2,0,223.269,7.416,-206.500,4.938,-84.750,-0.492,0.781,-0.281,4.250,5.063,-3.363,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,442,442,0,442,65990.357,-0.349,0.360,-0.704,-0.503,0,0,0,0,0,0,0,253,34,0.000,2,0,226.969,6.657,-208.438,5.000,-89.688,-0.449,0.863,-0.254,3.578,4.949,-2.648,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,442,442,0,442,65995.314,-0.351,0.359,-0.698,-0.510,0,0,0,0,0,0,0,254,34,0.000,2,0,225.550,5.968,-205.750,4.250,-92.313,-0.414,0.941,-0.230,3.117,4.746,-1.836,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,442,442,0,442,66000.357,-0.352,0.359,-0.692,-0.518,0,0,0,0,0,0,0,255,34,0.000,2,0,219.416,5.478,-198.500,3.250,-93.438,-0.387,1.008,-0.211,2.793,4.590,-1.070,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,442,442,0,442,66005.357,-0.353,0.359,-0.687,-0.525,0,0,0,0,0,0,0,254,34,0.000,2,0,209.217,5.110,-186.875,1.375,-94.063,-0.363,1.070,-0.211,2.539,4.418,-0.379,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,493,493,0,493,66010.337,-0.354,0.358,-0.681,-0.531,0,0,0,0,0,0,0,249,34,0.000,2,0,195.561,4.863,-171.625,0.063,-93.750,-0.340,1.129,-0.215,2.477,4.176,0.281,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,493,493,0,493,66015.352,-0.354,0.358,-0.676,-0.537,0,0,0,0,0,0,0,239,34,0.000,2,0,175.881,4.709,-149.938,-0.625,-91.938,-0.316,1.203,-0.230,2.477,3.902,0.902,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,493,493,0,493,66020.313,-0.354,0.359,-0.672,-0.542,0,0,0,0,0,0,0,229,34,0.000,2,0,149.295,4.707,-121.938,-1.625,-86.125,-0.285,1.285,-0.250,2.543,3.582,1.691,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,493,493,0,493,66025.313,-0.353,0.359,-0.669,-0.546,0,0,0,0,0,0,0,216,34,0.000,2,0,120.546,4.830,-91.625,-3.625,-78.250,-0.238,1.301,-0.203,2.543,3.227,2.539,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,493,493,0,493,66030.322,-0.352,0.360,-0.666,-0.549,0,0,0,0,0,0,0,213,34,0.000,2,0,95.718,4.383,-59.500,-3.938,-74.875,-0.199,1.285,-0.160,2.031,2.922,2.559,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,493,493,0,493,66035.352,-0.351,0.362,-0.664,-0.552,0,0,0,0,0,0,0,205,34,0.000,2,0,81.978,3.967,-34.563,-6.375,-74.063,-0.172,1.266,-0.129,1.496,2.637,2.559,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,493,493,0,493,66040.340,-0.349,0.363,-0.663,-0.554,0,0,0,0,0,0,0,191,34,0.000,2,0,73.810,3.576,-17.500,-7.500,-71.313,-0.129,1.215,-0.137,1.098,2.414,2.398,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,515,515,0,515,66045.322,-0.347,0.365,-0.662,-0.555,0,0,0,0,0,0,0,186,34,0.000,2,0,71.259,2.919,-6.313,-8.750,-70.438,-0.098,1.156,-0.172,1.098,1.879,1.945,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,515,515,0,515,66050.316,-0.345,0.367,-0.661,-0.557,0,0,0,0,0,0,0,176,34,0.000,2,0,70.165,2.270,-1.125,-10.438,-69.375,-0.070,1.105,-0.234,1.176,1.305,1.438,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,515,515,0,515,66055.314,-0.343,0.369,-0.660,-0.558,0,0,0,0,0,0,0,165,34,0.000,2,0,69.043,2.015,-1.375,-11.875,-68.000,-0.043,1.055,-0.293,1.586,0.699,1.027,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,515,515,0,515,66060.351,-0.341,0.370,-0.659,-0.559,0,0,0,0,0,0,0,158,34,0.000,2,0,68.937,2.082,-6.313,-12.500,-67.500,-0.012,1.016,-0.336,1.980,0.113,0.633,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,515,515,0,515,66065.316,-0.339,0.371,-0.658,-0.561,0,0,0,0,0,0,0,157,34,0.000,2,0,70.212,2.148,-15.813,-13.188,-67.125,0.012,0.992,-0.332,2.078,-0.457,0.293,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,515,515,0,515,66070.313,-0.337,0.373,-0.656,-0.563,0,0,0,0,0,0,0,156,34,0.000,2,0,75.862,2.198,-30.813,-15.250,-67.625,0.043,0.984,-0.305,2.078,-0.711,0.074,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,538,538,0,538,66075.313,-0.336,0.373,-0.654,-0.566,0,0,0,0,0,0,0,149,34,0.000,2,0,87.024,1.926,-50.188,-16.875,-69.063,0.078,0.996,-0.273,1.684,-0.934,0.047,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,538,538,0,538,66080.313,-0.335,0.374,-0.652,-0.569,0,0,0,0,0,0,0,147,34,0.000,2,0,102.011,1.739,-69.875,-17.938,-72.125,0.113,1.016,-0.254,1.266,-1.191,0.047,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,538,538,0,538,66085.348,-0.334,0.374,-0.649,-0.573,0,0,0,0,0,0,0,152,34,0.000,2,0,115.691,1.737,-86.313,-18.875,-74.688,0.137,1.070,-0.234,0.918,-1.457,0.230,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,538,538,0,538,66090.354,-0.333,0.374,-0.645,-0.577,0,0,0,0,0,0,0,149,34,0.000,2,0,127.528,1.891,-100.438,-18.250,-76.438,0.156,1.133,-0.211,0.645,-1.629,0.711,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,560,560,0,560,66095.315,-0.333,0.374,-0.642,-0.581,0,0,0,0,0,0,0,147,34,0.000,2,0,133.479,2.241,-106.563,-17.000,-78.563,0.180,1.199,-0.168,0.359,-1.777,1.316,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,560,560,0,560,66100.314,-0.332,0.374,-0.638,-0.586,0,0,0,0,0,0,0,142,34,0.000,2,0,133.761,2.673,-104.813,-15.938,-81.563,0.203,1.262,-0.117,-0.098,-1.895,1.883,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,560,560,0,560,66105.358,-0.331,0.374,-0.635,-0.590,0,0,0,0,0,0,0,142,34,0.000,2,0,129.800,3.236,-97.438,-14.250,-84.563,0.230,1.320,-0.070,-0.613,-2.000,2.469,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,560,560,0,560,66110.336,-0.330,0.374,-0.631,-0.594,0,0,0,0,0,0,0,147,34,0.000,2,0,123.711,3.834,-86.438,-12.875,-87.563,0.254,1.367,-0.020,-1.137,-2.121,2.984,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,598,598,0,598,66115.354,-0.329,0.375,-0.628,-0.597,0,0,0,0,0,0,0,145,34,0.000,2,0,114.536,4.386,-70.500,-11.750,-89.500,0.277,1.395,0.012,-1.664,-2.230,3.391,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,598,598,0,598,66120.313,-0.327,0.376,-0.626,-0.600,0,0,0,0,0,0,0,149,34,0.000,2,0,105.008,4.819,-50.938,-10.813,-91.188,0.293,1.406,0.039,-2.031,-2.418,3.641,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,598,598,0,598,66125.316,-0.325,0.378,-0.623,-0.602,0,0,0,0,0,0,0,152,34,0.000,2,0,98.113,5.003,-29.750,-10.188,-92.938,0.309,1.402,0.039,-2.309,-2.539,3.641,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,598,598,0,598,66130.355,-0.323,0.380,-0.622,-0.604,0,0,0,0,0,0,0,149,34,0.000,2,0,95.960,5.176,-10.438,-8.625,-95.000,0.320,1.379,0.039,-2.418,-2.789,3.629,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,598,598,0,598,66135.348,-0.320,0.382,-0.620,-0.606,0,0,0,0,0,0,0,157,34,0.000,2,0,96.989,5.139,6.125,-7.563,-96.500,0.320,1.344,0.031,-2.477,-2.977,3.379,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,598,598,0,598,66140.339,-0.317,0.384,-0.619,-0.607,0,0,0,0,0,0,0,150,34,0.000,2,0,99.356,4.956,19.188,-7.625,-97.188,0.313,1.297,0.012,-2.477,-3.086,2.984,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,598,598,0,598,66145.314,-0.313,0.387,-0.618,-0.608,0,0,0,0,0,0,0,151,34,0.000,2,0,101.618,4.674,28.875,-7.688,-97.125,0.301,1.246,-0.012,-2.324,-3.184,2.512,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,598,598,0,598,66150.313,-0.310,0.390,-0.618,-0.609,0,0,0,0,0,0,0,151,34,0.000,2,0,102.756,4.361,34.750,-6.250,-96.500,0.297,1.195,-0.047,-2.094,-3.262,2.000,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,622,622,0,622,66155.356,-0.307,0.393,-0.617,-0.609,0,0,0,0,0,0,0,155,34,0.000,2,0,102.735,4.155,38.000,-3.750,-95.375,0.305,1.145,-0.070,-1.848,-3.418,1.473,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,622,622,0,622,66160.352,-0.303,0.396,-0.616,-0.609,0,0,0,0,0,0,0,154,34,0.000,2,0,101.837,4.109,39.438,-1.688,-93.875,0.316,1.102,-0.098,-1.703,-3.613,0.961,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,622,622,0,622,66165.315,-0.300,0.399,-0.616,-0.610,0,0,0,0,0,0,0,157,34,0.000,2,0,99.842,4.199,39.938,-1.125,-91.500,0.332,1.059,-0.129,-1.539,-3.875,0.496,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,622,622,0,622,66170.358,-0.297,0.401,-0.615,-0.610,0,0,0,0,0,0,0,159,34,0.000,2,0,96.970,4.397,39.875,-1.750,-88.375,0.348,1.020,-0.152,-1.387,-4.172,0.047,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,622,622,0,622,66175.313,-0.294,0.404,-0.615,-0.610,0,0,0,0,0,0,0,153,34,0.000,2,0,93.092,4.653,38.875,-3.813,-84.500,0.363,0.984,-0.172,-1.297,-4.453,-0.375,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,622,622,0,622,66180.315,-0.291,0.406,-0.614,-0.611,0,0,0,0,0,0,0,154,34,0.000,2,0,88.055,4.875,36.625,-6.500,-79.813,0.371,0.953,-0.184,-1.223,-4.660,-0.746,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,650,650,0,650,66185.358,-0.288,0.408,-0.614,-0.611,0,0,0,0,0,0,0,155,34,0.000,2,0,82.111,5.098,32.375,-9.375,-74.875,0.379,0.926,-0.184,-1.223,-4.824,-1.105,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,650,650,0,650,66190.364,-0.285,0.410,-0.613,-0.612,0,0,0,0,0,0,0,155,34,0.000,2,0,75.748,5.221,26.063,-11.500,-70.188,0.387,0.906,-0.176,-1.234,-4.879,-1.391,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,650,650,0,650,66195.323,-0.283,0.412,-0.613,-0.612,0,0,3,0,0,0,0,154,34,0.000,2,0,69.292,5.362,17.250,-11.813,-66.063,0.395,0.895,-0.172,-1.336,-4.934,-1.621,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,650,650,0,650,66200.348,-0.281,0.413,-0.612,-0.613,0,0,4,0,0,0,0,159,34,0.000,2,0,63.605,5.518,6.188,-11.500,-62.250,0.410,0.891,-0.156,-1.469,-5.016,-1.770,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,650,650,0,650,66205.312,-0.279,0.414,-0.611,-0.614,0,0,3,0,0,0,0,153,34,0.000,2,0,59.516,5.692,-5.063,-10.438,-58.375,0.430,0.895,-0.137,-1.664,-5.113,-1.867,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,650,650,0,650,66210.354,-0.278,0.415,-0.610,-0.616,0,0,4,0,0,0,0,153,34,0.000,2,0,57.548,5.870,-15.375,-9.563,-54.625,0.449,0.910,-0.113,-1.934,-5.219,-1.867,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,650,650,0,650,66215.313,-0.277,0.416,-0.608,-0.617,0,0,5,0,0,0,0,153,34,0.000,2,0,56.790,6.076,-23.375,-8.813,-51.000,0.469,0.930,-0.102,-2.262,-5.328,-1.848,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,695,695,0,695,66220.347,-0.276,0.416,-0.607,-0.619,0,0,2,0,0,0,0,157,34,0.000,2,0,55.315,6.301,-28.188,-7.500,-47.000,0.492,0.953,-0.102,-2.492,-5.527,-1.715,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,695,695,0,695,66225.316,-0.275,0.417,-0.605,-0.620,0,0,5,0,0,0,0,152,34,0.000,2,0,51.161,6.532,-27.813,-5.688,-42.563,0.520,0.980,-0.109,-2.621,-5.781,-1.539,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,695,695,0,695,66230.357,-0.274,0.417,-0.604,-0.621,0,0,2,0,0,0,0,149,34,0.000,2,0,43.724,6.832,-21.938,-3.188,-37.688,0.551,1.000,-0.113,-2.711,-6.125,-1.348,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,695,695,0,695,66235.354,-0.273,0.418,-0.603,-0.622,0,0,5,0,0,0,0,152,34,0.000,2,0,35.167,7.207,-11.625,-0.438,-33.188,0.594,1.004,-0.121,-2.852,-6.484,-1.328,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,695,695,0,695,66240.314,-0.273,0.419,-0.602,-0.622,0,0,6,0,0,0,0,154,34,0.000,2,0,28.885,7.624,0.438,2.000,-28.813,0.645,0.984,-0.125,-2.988,-6.887,-1.328,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,695,695,0,695,66245.322,-0.272,0.420,-0.602,-0.622,0,0,5,0,0,0,0,154,34,0.000,2,0,27.842,8.152,11.688,3.688,-25.000,0.699,0.945,-0.129,-3.148,-7.348,-1.598,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,695,695,0,695,66250.339,-0.271,0.421,-0.602,-0.622,0,0,4,0,0,0,0,156,34,0.000,2,0,30.686,8.716,20.563,4.875,-22.250,0.746,0.902,-0.133,-3.355,-7.770,-2.086,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,695,695,0,695,66255.314,-0.270,0.422,-0.602,-0.621,0,0,4,0,0,0,0,156,34,0.000,2,0,33.782,9.240,26.500,6.438,-19.938,0.793,0.859,-0.156,-3.449,-8.164,-2.613,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,718,718,0,718,66260.342,-0.269,0.423,-0.603,-0.621,0,0,5,0,0,0,0,159,34,0.000,2,0,35.830,9.770,30.063,8.063,-17.750,0.832,0.820,-0.176,-3.449,-8.598,-3.105,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,718,718,0,718,66265.316,-0.268,0.424,-0.603,-0.620,0,0,4,0,0,0,0,159,34,0.000,2,0,36.563,10.246,31.563,8.750,-16.250,0.867,0.781,-0.184,-3.449,-8.961,-3.574,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,718,718,0,718,66270.313,-0.268,0.425,-0.603,-0.620,0,0,0,0,0,0,0,157,34,0.000,2,0,26.468,10.442,20.688,5.688,-15.500,0.816,0.867,-0.238,-3.422,-9.195,-3.574,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,718,718,0,718,66275.313,-0.269,0.422,-0.601,-0.624,0,0,2,0,0,0,0,179,34,0.000,2,0,132.475,10.273,-121.438,-52.313,-8.125,0.316,1.398,0.004,-3.395,-9.195,-3.074,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,740,740,0,740,66280.356,-0.273,0.417,-0.596,-0.630,0,0,0,0,0,0,0,214,34,0.000,2,0,236.625,8.788,-229.438,-46.563,34.375,0.707,1.363,0.023,-3.395,-7.910,1.770,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,740,740,0,740,66285.313,-0.278,0.414,-0.591,-0.633,75,0,0,31,0,0,0,269,34,0.000,2,0,181.910,9.144,-174.125,34.875,39.438,0.637,1.430,0.090,-5.070,-7.152,2.598,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,740,740,0,740,66290.315,-0.283,0.414,-0.588,-0.634,233,0,0,167,0,0,0,318,34,0.000,2,0,129.961,9.812,-107.125,67.625,29.000,0.813,1.727,0.180,-5.191,-7.910,2.598,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,740,740,0,740,66295.322,-0.287,0.415,-0.587,-0.633,479,0,0,357,0,0,0,350,34,0.000,2,0,111.998,12.299,-31.500,97.313,45.625,1.082,1.840,0.383,-6.891,-8.789,5.152,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,740,740,0,740,66300.356,-0.291,0.418,-0.588,-0.629,787,0,0,637,0,0,0,349,34,0.000,2,0,134.511,15.339,44.875,108.313,65.938,1.344,1.867,0.613,-9.801,-10.379,5.613,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,740,740,0,740,66305.312,-0.293,0.419,-0.592,-0.623,1249,0,0,1139,0,0,0,340,34,0.000,2,0,176.669,17.917,122.875,83.125,95.938,1.363,1.832,0.738,-12.941,-11.047,5.613,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,792,792,0,792,66310.343,-0.293,0.418,-0.600,-0.616,1807,0,0,1675,0,17,0,292,34,0.000,2,0,251.971,17.917,202.813,-2.500,149.500,0.590,1.879,0.695,-12.941,-11.047,5.613,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,792,792,0,792,66315.313,-0.291,0.413,-0.612,-0.609,2280,0,0,2231,0,89,0,275,34,0.000,2,0,334.986,12.820,236.813,-115.938,206.625,0.254,1.570,-0.266,-10.648,-4.824,5.262,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,792,792,0,792,66320.345,-0.290,0.409,-0.624,-0.599,2603,0,0,2591,0,276,0,327,34,0.000,2,0,376.761,7.048,281.125,-85.500,235.813,-0.086,1.340,-1.152,-0.680,-4.824,5.094,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,792,792,0,792,66325.313,-0.289,0.402,-0.637,-0.591,2787,0,0,2780,0,443,0,405,34,0.000,2,0,387.017,10.623,250.063,-115.625,271.813,-0.707,1.203,-1.254,8.535,-4.824,4.090,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,792,792,0,792,66330.313,-0.288,0.391,-0.649,-0.585,2859,0,0,2905,27,667,0,485,34,0.000,2,0,382.646,11.726,158.375,-201.250,284.313,-0.848,0.887,-0.980,11.117,-0.219,3.723,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,792,792,0,792,66335.350,-0.285,0.378,-0.661,-0.582,2931,0,0,2979,124,861,0,647,34,0.000,2,0,410.121,11.391,125.625,-272.063,280.000,-0.879,0.633,-0.637,11.117,2.445,0.438,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,792,792,0,792,66340.315,-0.283,0.365,-0.671,-0.580,2961,0,0,3019,259,989,0,797,34,0.000,2,0,393.595,9.261,92.875,-273.500,267.375,-0.625,0.777,-0.691,8.844,2.445,-1.254,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,792,792,0,792,66345.324,-0.285,0.354,-0.677,-0.579,2975,0,1,3066,368,1099,0,903,34,0.000,2,0,301.268,8.253,-7.688,-156.813,257.125,-0.410,0.879,-0.477,7.926,1.930,-1.254,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,817,817,0,817,66350.339,-0.293,0.348,-0.678,-0.578,2983,0,38,3079,489,1183,0,984,34,0.000,2,0,230.454,5.374,-88.063,38.938,209.375,-0.027,0.676,-0.363,5.039,1.383,-1.254,0.000,0.000,0.000,0.000,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,817,817,0,817,66355.313,-0.304,0.350,-0.672,-0.577,2997,7,58,3061,580,1193,0,1039,34,0.000,2,0,291.912,3.969,-125.500,250.313,82.500,0.414,0.426,-0.445,2.402,-1.164,-2.938,0.000,0.000,0.000,0.000,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,817,817,0,817,66360.341,-0.316,0.361,-0.662,-0.575,2987,38,123,3087,685,1209,26,1064,34,0.000,2,0,431.274,7.316,-120.625,407.688,-72.375,0.742,0.465,-0.691,1.766,-5.363,-4.652,0.000,0.000,0.000,0.000,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,817,817,0,817,66365.315,-0.326,0.377,-0.650,-0.573,2979,75,158,3089,773,1247,43,1072,34,0.000,2,0,521.809,10.562,-86.125,481.563,-181.563,0.813,0.734,-0.762,1.766,-9.316,-4.652,0.000,0.000,0.000,0.000,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,817,817,0,817,66370.353,-0.333,0.394,-0.639,-0.570,3019,109,215,3092,839,1295,53,1101,5,0.000,3,0,499.232,10.492,-22.750,440.375,-234.063,0.973,0.996,-0.656,1.766,-10.133,-2.070,0.000,0.000,0.000,0.000,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,817,817,0,817,66375.313,-0.335,0.409,-0.631,-0.567,3007,141,270,3081,917,1353,89,1139,5,0.000,3,0,395.458,10.214,38.750,325.688,-220.938,1.035,1.375,-0.273,0.762,-10.184,0.199,0.000,0.000,0.000,0.000,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,837,837,0,837,66380.350,-0.336,0.418,-0.628,-0.565,3013,181,312,3097,1005,1403,105,1207,5,0.000,3,0,215.163,11.150,63.813,169.438,-116.250,0.852,1.602,0.336,-3.043,-10.184,3.371,0.000,0.000,0.000,0.000,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,837,837,0,837,66385.313,-0.335,0.418,-0.630,-0.563,3017,219,367,3101,1125,1444,121,1270,5,0.000,3,0,61.949,10.759,56.875,3.438,24.313,0.715,1.441,0.609,-8.016,-6.336,3.371,0.000,0.000,0.000,0.000,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,837,837,0,837,66390.329,-0.334,0.414,-0.634,-0.562,3023,247,459,3107,1229,1515,168,1337,5,0.000,3,0,141.440,9.885,35.875,-109.000,82.688,0.527,1.000,0.590,-8.477,-3.984,3.160,0.000,0.000,0.000,0.000,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,837,837,0,837,66395.322,-0.331,0.408,-0.638,-0.563,3031,273,531,3089,1305,1563,209,1397,5,0.000,3,0,168.339,8.821,23.563,-149.938,72.813,0.168,0.941,0.465,-8.477,-2.223,-1.008,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,861,861,0,861,66400.347,-0.329,0.403,-0.641,-0.564,3038,345,581,3101,1389,1605,236,1463,5,0.000,3,0,153.510,5.991,1.188,-139.813,63.375,-0.145,1.004,0.242,-5.871,0.641,-1.008,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,861,861,0,861,66405.313,-0.328,0.399,-0.643,-0.566,3049,402,622,3135,1471,1639,263,1496,5,0.000,3,0,109.887,3.739,-20.500,-92.563,55.563,-0.285,0.980,-0.004,-2.652,2.609,-0.367,0.000,0.000,0.000,0.000,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
